objectid,parentid,group_count,title,creator,date,year,subject,description,county,city,location,latitude,longitude,type,format,filename,display_template,object_full,object_location,image_small,image_thumb
sanborn-burley-1921-022,burley-1921,22,"Sanborn Map of Burley, Cassia; Minidoka County, Idaho, 1921",Sanborn Map Company,1921,1921,,map page highlighting detailed information about the location's features,Cassia,Burley,"Burley, Idaho",,,Image;StillImage,image/jpg,sanborn-burley-1921-022.jpg,sanborn-child,https://objects.lib.uidaho.edu/sanborn/full/sanborn-burley-1921-022.jpg,https://objects.lib.uidaho.edu/sanborn/sanborn-burley-1921-022.jpg,https://objects.lib.uidaho.edu/sanborn/small/sanborn-burley-1921-022_sm.jpg,"https://objects.lib.uidaho.edu/sanborn/thumbs/sanborn-burley-1921-022_th.jpg"
sanborn-caldwell-1888-001,,1,"Sanborn Map of Caldwell, Ada County, Idaho, 1888",Sanborn Map Company,1888-06,1888,coal; lime; general merchandise; tin shop; granary; drugs; ice house; hotel; office; shed; railroad freight depot; railroad passenger depot; ware house; wagon shop; corral; dwelling; agricultural implements shed; meat; cigar facility and tobacco; kitchen; restaurant; saloon; shoe maker; furniture; barber; jewelry; harness; carpenter; parlor; harness and saddles; cabin; calaboose; lumber yard; lumber shed,map page highlighting detailed information about the location's features,Ada,Caldwell,"Caldwell, Idaho",43.666699,-116.68668,Image;StillImage,image/jpg,sanborn-caldwell-1888-001.jpg,sanborn_map,https://objects.lib.uidaho.edu/sanborn/full/sanborn-caldwell-1888-001.jpg,https://objects.lib.uidaho.edu/sanborn/sanborn-caldwell-1888-001.jpg,https://objects.lib.uidaho.edu/sanborn/small/sanborn-caldwell-1888-001_sm.jpg,"https://objects.lib.uidaho.edu/sanborn/thumbs/sanborn-caldwell-1888-001_th.jpg"
sanborn-caldwell-1890-001,,1,"Sanborn Map of Caldwell, Ada County, Idaho, 1890",Sanborn Map Company,1890-08,1890,general store; tin shop; agricultural implements; granary; drugs; saloon; bank; office; masonic hall; garden; ticket office; freight depot; kitchen; shed; coal; ice house; wagon shop; ware house; corral; repair; furniture; cobbler; restaurant; dwelling; agricultural implements shed; carpenter; harness; parlor; meat; wash room; methodist episcopal church; harness and saddles; cabin; corral; calaboose; lumber yard; lumber shed; lime,map page highlighting detailed information about the location's features,Ada,Caldwell,"Caldwell, Idaho",43.666699,-116.68668,Image;StillImage,image/jpg,sanborn-caldwell-1890-001.jpg,sanborn_map,https://objects.lib.uidaho.edu/sanborn/full/sanborn-caldwell-1890-001.jpg,https://objects.lib.uidaho.edu/sanborn/sanborn-caldwell-1890-001.jpg,https://objects.lib.uidaho.edu/sanborn/small/sanborn-caldwell-1890-001_sm.jpg,"https://objects.lib.uidaho.edu/sanborn/thumbs/sanborn-caldwell-1890-001_th.jpg"
caldwell-1892,,,"Sanborn Map of Caldwell, Ada County, Idaho, 1892",Sanborn Map Company,1892-12,1892,,group of map pages highlighting detailed information about the location's features,Ada,Caldwell,"Caldwell, Idaho",43.66272329,-116.6841002,Image;StillImage,record,,sanborn_map,,,https://objects.lib.uidaho.edu/sanborn/small/sanborn-caldwell-1892-001_sm.jpg,"https://objects.lib.uidaho.edu/sanborn/thumbs/sanborn-caldwell-1892-001_th.jpg"
sanborn-caldwell-1892-001,caldwell-1892,2,"Sanborn Map of Caldwell, Ada County, Idaho, 1892",Sanborn Map Company,1892-12,1892,lumber shed; lumber yard; dwelling; lime; office; storage; calaboose; livery and feed; feed; painting; hose house; hall; granary; corral; cabin; agricultural implements warehouse; methodist episcopal church; carpenter; harness and saddles; harness; parlor; kitchen; wash room; saloon; meat; sausage facility; jewelry; barber; hand printing; post office; office; ware house; drugs; bank; general store; hardware and grocery; pump house,map page highlighting detailed information about the location's features,Ada,Caldwell,"Caldwell, Idaho",43.666699,-116.68668,Image;StillImage,image/jpg,sanborn-caldwell-1892-001.jpg,sanborn-child,https://objects.lib.uidaho.edu/sanborn/full/sanborn-caldwell-1892-001.jpg,https://objects.lib.uidaho.edu/sanborn/sanborn-caldwell-1892-001.jpg,https://objects.lib.uidaho.edu/sanborn/small/sanborn-caldwell-1892-001_sm.jpg,"https://objects.lib.uidaho.edu/sanborn/thumbs/sanborn-caldwell-1892-001_th.jpg"
sanborn-caldwell-1892-002,caldwell-1892,2,"Sanborn Map of Caldwell, Ada County, Idaho, 1892",Sanborn Map Company,1892-12,1892,dwelling; photographer; presbyterian church; idaho presbyterian college; shed; baptist church,map page highlighting detailed information about the location's features,Ada,Caldwell,"Caldwell, Idaho",,,Image;StillImage,image/jpg,sanborn-caldwell-1892-002.jpg,sanborn-child,https://objects.lib.uidaho.edu/sanborn/full/sanborn-caldwell-1892-002.jpg,https://objects.lib.uidaho.edu/sanborn/sanborn-caldwell-1892-002.jpg,https://objects.lib.uidaho.edu/sanborn/small/sanborn-caldwell-1892-002_sm.jpg,"https://objects.lib.uidaho.edu/sanborn/thumbs/sanborn-caldwell-1892-002_th.jpg"
caldwell-1900,,,"Sanborn Map of Caldwell, Ada County, Idaho, 1900",Sanborn Map Company,1900,1900,,group of map pages highlighting detailed information about the location's features,Ada,Caldwell,"Caldwell, Idaho",43.66272329,-116.6841002,Image;StillImage,record,,sanborn_map,,,https://objects.lib.uidaho.edu/sanborn/small/sanborn-caldwell-1900-001_sm.jpg,"https://objects.lib.uidaho.edu/sanborn/thumbs/sanborn-caldwell-1900-001_th.jpg"
sanborn-caldwell-1900-001,caldwell-1900,3,"Sanborn Map of Caldwell, Ada County, Idaho, 1900",Sanborn Map Company,1900,1900,,map page highlighting detailed information about the location's features,Ada,Caldwell,"Caldwell, Idaho",,,Image;StillImage,image/jpg,sanborn-caldwell-1900-001.jpg,sanborn-child,https://objects.lib.uidaho.edu/sanborn/full/sanborn-caldwell-1900-001.jpg,https://objects.lib.uidaho.edu/sanborn/sanborn-caldwell-1900-001.jpg,https://objects.lib.uidaho.edu/sanborn/small/sanborn-caldwell-1900-001_sm.jpg,"https://objects.lib.uidaho.edu/sanborn/thumbs/sanborn-caldwell-1900-001_th.jpg"
sanborn-caldwell-1900-002,caldwell-1900,3,"Sanborn Map of Caldwell, Ada County, Idaho, 1900",Sanborn Map Company,1900,1900,,map page highlighting detailed information about the location's features,Ada,Caldwell,"Caldwell, Idaho",,,Image;StillImage,image/jpg,sanborn-caldwell-1900-002.jpg,sanborn-child,https://objects.lib.uidaho.edu/sanborn/full/sanborn-caldwell-1900-002.jpg,https://objects.lib.uidaho.edu/sanborn/sanborn-caldwell-1900-002.jpg,https://objects.lib.uidaho.edu/sanborn/small/sanborn-caldwell-1900-002_sm.jpg,"https://objects.lib.uidaho.edu/sanborn/thumbs/sanborn-caldwell-1900-002_th.jpg"
sanborn-caldwell-1900-003,caldwell-1900,3,"Sanborn Map of Caldwell, Ada County, Idaho, 1900",Sanborn Map Company,1900,1900,,map page highlighting detailed information about the location's features,Ada,Caldwell,"Caldwell, Idaho",,,Image;StillImage,image/jpg,sanborn-caldwell-1900-003.jpg,sanborn-child,https://objects.lib.uidaho.edu/sanborn/full/sanborn-caldwell-1900-003.jpg,https://objects.lib.uidaho.edu/sanborn/sanborn-caldwell-1900-003.jpg,https://objects.lib.uidaho.edu/sanborn/small/sanborn-caldwell-1900-003_sm.jpg,"https://objects.lib.uidaho.edu/sanborn/thumbs/sanborn-caldwell-1900-003_th.jpg"
caldwell-1908,,,"Sanborn Map of Caldwell, Ada County, Idaho, 1908",Sanborn Map Company,1908,1908,,group of map pages highlighting detailed information about the location's features,Ada,Caldwell,"Caldwell, Idaho",43.66272329,-116.6841002,Image;StillImage,record,,sanborn_map,,,https://objects.lib.uidaho.edu/sanborn/small/sanborn-caldwell-1908-001_sm.jpg,"https://objects.lib.uidaho.edu/sanborn/thumbs/sanborn-caldwell-1908-001_th.jpg"
sanborn-caldwell-1908-001,caldwell-1908,7,"Sanborn Map of Caldwell, Ada County, Idaho, 1908",Sanborn Map Company,1908,1908,,map page highlighting detailed information about the location's features,Ada,Caldwell,"Caldwell, Idaho",,,Image;StillImage,image/jpg,sanborn-caldwell-1908-001.jpg,sanborn-child,https://objects.lib.uidaho.edu/sanborn/full/sanborn-caldwell-1908-001.jpg,https://objects.lib.uidaho.edu/sanborn/sanborn-caldwell-1908-001.jpg,https://objects.lib.uidaho.edu/sanborn/small/sanborn-caldwell-1908-001_sm.jpg,"https://objects.lib.uidaho.edu/sanborn/thumbs/sanborn-caldwell-1908-001_th.jpg"
sanborn-caldwell-1908-002,caldwell-1908,7,"Sanborn Map of Caldwell, Ada County, Idaho, 1908",Sanborn Map Company,1908,1908,,map page highlighting detailed information about the location's features,Ada,Caldwell,"Caldwell, Idaho",,,Image;StillImage,image/jpg,sanborn-caldwell-1908-002.jpg,sanborn-child,https://objects.lib.uidaho.edu/sanborn/full/sanborn-caldwell-1908-002.jpg,https://objects.lib.uidaho.edu/sanborn/sanborn-caldwell-1908-002.jpg,https://objects.lib.uidaho.edu/sanborn/small/sanborn-caldwell-1908-002_sm.jpg,"https://objects.lib.uidaho.edu/sanborn/thumbs/sanborn-caldwell-1908-002_th.jpg"
sanborn-caldwell-1908-003,caldwell-1908,7,"Sanborn Map of Caldwell, Ada County, Idaho, 1908",Sanborn Map Company,1908,1908,,map page highlighting detailed information about the location's features,Ada,Caldwell,"Caldwell, Idaho",,,Image;StillImage,image/jpg,sanborn-caldwell-1908-003.jpg,sanborn-child,https://objects.lib.uidaho.edu/sanborn/full/sanborn-caldwell-1908-003.jpg,https://objects.lib.uidaho.edu/sanborn/sanborn-caldwell-1908-003.jpg,https://objects.lib.uidaho.edu/sanborn/small/sanborn-caldwell-1908-003_sm.jpg,"https://objects.lib.uidaho.edu/sanborn/thumbs/sanborn-caldwell-1908-003_th.jpg"
sanborn-caldwell-1908-004,caldwell-1908,7,"Sanborn Map of Caldwell, Ada County, Idaho, 1908",Sanborn Map Company,1908,1908,,map page highlighting detailed information about the location's features,Ada,Caldwell,"Caldwell, Idaho",,,Image;StillImage,image/jpg,sanborn-caldwell-1908-004.jpg,sanborn-child,https://objects.lib.uidaho.edu/sanborn/full/sanborn-caldwell-1908-004.jpg,https://objects.lib.uidaho.edu/sanborn/sanborn-caldwell-1908-004.jpg,https://objects.lib.uidaho.edu/sanborn/small/sanborn-caldwell-1908-004_sm.jpg,"https://objects.lib.uidaho.edu/sanborn/thumbs/sanborn-caldwell-1908-004_th.jpg"
sanborn-caldwell-1908-005,caldwell-1908,7,"Sanborn Map of Caldwell, Ada County, Idaho, 1908",Sanborn Map Company,1908,1908,,map page highlighting detailed information about the location's features,Ada,Caldwell,"Caldwell, Idaho",,,Image;StillImage,image/jpg,sanborn-caldwell-1908-005.jpg,sanborn-child,https://objects.lib.uidaho.edu/sanborn/full/sanborn-caldwell-1908-005.jpg,https://objects.lib.uidaho.edu/sanborn/sanborn-caldwell-1908-005.jpg,https://objects.lib.uidaho.edu/sanborn/small/sanborn-caldwell-1908-005_sm.jpg,"https://objects.lib.uidaho.edu/sanborn/thumbs/sanborn-caldwell-1908-005_th.jpg"
sanborn-caldwell-1908-006,caldwell-1908,7,"Sanborn Map of Caldwell, Ada County, Idaho, 1908",Sanborn Map Company,1908,1908,,map page highlighting detailed information about the location's features,Ada,Caldwell,"Caldwell, Idaho",,,Image;StillImage,image/jpg,sanborn-caldwell-1908-006.jpg,sanborn-child,https://objects.lib.uidaho.edu/sanborn/full/sanborn-caldwell-1908-006.jpg,https://objects.lib.uidaho.edu/sanborn/sanborn-caldwell-1908-006.jpg,https://objects.lib.uidaho.edu/sanborn/small/sanborn-caldwell-1908-006_sm.jpg,"https://objects.lib.uidaho.edu/sanborn/thumbs/sanborn-caldwell-1908-006_th.jpg"
sanborn-caldwell-1908-007,caldwell-1908,7,"Sanborn Map of Caldwell, Ada County, Idaho, 1908",Sanborn Map Company,1908,1908,,map page highlighting detailed information about the location's features,Ada,Caldwell,"Caldwell, Idaho",,,Image;StillImage,image/jpg,sanborn-caldwell-1908-007.jpg,sanborn-child,https://objects.lib.uidaho.edu/sanborn/full/sanborn-caldwell-1908-007.jpg,https://objects.lib.uidaho.edu/sanborn/sanborn-caldwell-1908-007.jpg,https://objects.lib.uidaho.edu/sanborn/small/sanborn-caldwell-1908-007_sm.jpg,"https://objects.lib.uidaho.edu/sanborn/thumbs/sanborn-caldwell-1908-007_th.jpg"
caldwell-1911,,,"Sanborn Map of Caldwell, Ada County, Idaho, 1911",Sanborn Map Company,1911,1911,,group of map pages highlighting detailed information about the location's features,Ada,Caldwell,"Caldwell, Idaho",43.66272329,-116.6841002,Image;StillImage,record,,sanborn_map,,,https://objects.lib.uidaho.edu/sanborn/small/sanborn-caldwell-1911-001_sm.jpg,"https://objects.lib.uidaho.edu/sanborn/thumbs/sanborn-caldwell-1911-001_th.jpg"
sanborn-caldwell-1911-001,caldwell-1911,15,"Sanborn Map of Caldwell, Ada County, Idaho, 1911",Sanborn Map Company,1911,1911,,map page highlighting detailed information about the location's features,Ada,Caldwell,"Caldwell, Idaho",,,Image;StillImage,image/jpg,sanborn-caldwell-1911-001.jpg,sanborn-child,https://objects.lib.uidaho.edu/sanborn/full/sanborn-caldwell-1911-001.jpg,https://objects.lib.uidaho.edu/sanborn/sanborn-caldwell-1911-001.jpg,https://objects.lib.uidaho.edu/sanborn/small/sanborn-caldwell-1911-001_sm.jpg,"https://objects.lib.uidaho.edu/sanborn/thumbs/sanborn-caldwell-1911-001_th.jpg"
sanborn-caldwell-1911-002,caldwell-1911,15,"Sanborn Map of Caldwell, Ada County, Idaho, 1911",Sanborn Map Company,1911,1911,,map page highlighting detailed information about the location's features,Ada,Caldwell,"Caldwell, Idaho",,,Image;StillImage,image/jpg,sanborn-caldwell-1911-002.jpg,sanborn-child,https://objects.lib.uidaho.edu/sanborn/full/sanborn-caldwell-1911-002.jpg,https://objects.lib.uidaho.edu/sanborn/sanborn-caldwell-1911-002.jpg,https://objects.lib.uidaho.edu/sanborn/small/sanborn-caldwell-1911-002_sm.jpg,"https://objects.lib.uidaho.edu/sanborn/thumbs/sanborn-caldwell-1911-002_th.jpg"
sanborn-caldwell-1911-003,caldwell-1911,15,"Sanborn Map of Caldwell, Ada County, Idaho, 1911",Sanborn Map Company,1911,1911,,map page highlighting detailed information about the location's features,Ada,Caldwell,"Caldwell, Idaho",,,Image;StillImage,image/jpg,sanborn-caldwell-1911-003.jpg,sanborn-child,https://objects.lib.uidaho.edu/sanborn/full/sanborn-caldwell-1911-003.jpg,https://objects.lib.uidaho.edu/sanborn/sanborn-caldwell-1911-003.jpg,https://objects.lib.uidaho.edu/sanborn/small/sanborn-caldwell-1911-003_sm.jpg,"https://objects.lib.uidaho.edu/sanborn/thumbs/sanborn-caldwell-1911-003_th.jpg"
sanborn-caldwell-1911-004,caldwell-1911,15,"Sanborn Map of Caldwell, Ada County, Idaho, 1911",Sanborn Map Company,1911,1911,,map page highlighting detailed information about the location's features,Ada,Caldwell,"Caldwell, Idaho",,,Image;StillImage,image/jpg,sanborn-caldwell-1911-004.jpg,sanborn-child,https://objects.lib.uidaho.edu/sanborn/full/sanborn-caldwell-1911-004.jpg,https://objects.lib.uidaho.edu/sanborn/sanborn-caldwell-1911-004.jpg,https://objects.lib.uidaho.edu/sanborn/small/sanborn-caldwell-1911-004_sm.jpg,"https://objects.lib.uidaho.edu/sanborn/thumbs/sanborn-caldwell-1911-004_th.jpg"
sanborn-caldwell-1911-005,caldwell-1911,15,"Sanborn Map of Caldwell, Ada County, Idaho, 1911",Sanborn Map Company,1911,1911,,map page highlighting detailed information about the location's features,Ada,Caldwell,"Caldwell, Idaho",,,Image;StillImage,image/jpg,sanborn-caldwell-1911-005.jpg,sanborn-child,https://objects.lib.uidaho.edu/sanborn/full/sanborn-caldwell-1911-005.jpg,https://objects.lib.uidaho.edu/sanborn/sanborn-caldwell-1911-005.jpg,https://objects.lib.uidaho.edu/sanborn/small/sanborn-caldwell-1911-005_sm.jpg,"https://objects.lib.uidaho.edu/sanborn/thumbs/sanborn-caldwell-1911-005_th.jpg"
sanborn-caldwell-1911-006,caldwell-1911,15,"Sanborn Map of Caldwell, Ada County, Idaho, 1911",Sanborn Map Company,1911,1911,,map page highlighting detailed information about the location's features,Ada,Caldwell,"Caldwell, Idaho",,,Image;StillImage,image/jpg,sanborn-caldwell-1911-006.jpg,sanborn-child,https://objects.lib.uidaho.edu/sanborn/full/sanborn-caldwell-1911-006.jpg,https://objects.lib.uidaho.edu/sanborn/sanborn-caldwell-1911-006.jpg,https://objects.lib.uidaho.edu/sanborn/small/sanborn-caldwell-1911-006_sm.jpg,"https://objects.lib.uidaho.edu/sanborn/thumbs/sanborn-caldwell-1911-006_th.jpg"
sanborn-caldwell-1911-007,caldwell-1911,15,"Sanborn Map of Caldwell, Ada County, Idaho, 1911",Sanborn Map Company,1911,1911,,map page highlighting detailed information about the location's features,Ada,Caldwell,"Caldwell, Idaho",,,Image;StillImage,image/jpg,sanborn-caldwell-1911-007.jpg,sanborn-child,https://objects.lib.uidaho.edu/sanborn/full/sanborn-caldwell-1911-007.jpg,https://objects.lib.uidaho.edu/sanborn/sanborn-caldwell-1911-007.jpg,https://objects.lib.uidaho.edu/sanborn/small/sanborn-caldwell-1911-007_sm.jpg,"https://objects.lib.uidaho.edu/sanborn/thumbs/sanborn-caldwell-1911-007_th.jpg"
sanborn-caldwell-1911-008,caldwell-1911,15,"Sanborn Map of Caldwell, Ada County, Idaho, 1911",Sanborn Map Company,1911,1911,,map page highlighting detailed information about the location's features,Ada,Caldwell,"Caldwell, Idaho",,,Image;StillImage,image/jpg,sanborn-caldwell-1911-008.jpg,sanborn-child,https://objects.lib.uidaho.edu/sanborn/full/sanborn-caldwell-1911-008.jpg,https://objects.lib.uidaho.edu/sanborn/sanborn-caldwell-1911-008.jpg,https://objects.lib.uidaho.edu/sanborn/small/sanborn-caldwell-1911-008_sm.jpg,"https://objects.lib.uidaho.edu/sanborn/thumbs/sanborn-caldwell-1911-008_th.jpg"
sanborn-caldwell-1911-009,caldwell-1911,15,"Sanborn Map of Caldwell, Ada County, Idaho, 1911",Sanborn Map Company,1911,1911,,map page highlighting detailed information about the location's features,Ada,Caldwell,"Caldwell, Idaho",,,Image;StillImage,image/jpg,sanborn-caldwell-1911-009.jpg,sanborn-child,https://objects.lib.uidaho.edu/sanborn/full/sanborn-caldwell-1911-009.jpg,https://objects.lib.uidaho.edu/sanborn/sanborn-caldwell-1911-009.jpg,https://objects.lib.uidaho.edu/sanborn/small/sanborn-caldwell-1911-009_sm.jpg,"https://objects.lib.uidaho.edu/sanborn/thumbs/sanborn-caldwell-1911-009_th.jpg"
sanborn-caldwell-1911-010,caldwell-1911,15,"Sanborn Map of Caldwell, Ada County, Idaho, 1911",Sanborn Map Company,1911,1911,,map page highlighting detailed information about the location's features,Ada,Caldwell,"Caldwell, Idaho",,,Image;StillImage,image/jpg,sanborn-caldwell-1911-010.jpg,sanborn-child,https://objects.lib.uidaho.edu/sanborn/full/sanborn-caldwell-1911-010.jpg,https://objects.lib.uidaho.edu/sanborn/sanborn-caldwell-1911-010.jpg,https://objects.lib.uidaho.edu/sanborn/small/sanborn-caldwell-1911-010_sm.jpg,"https://objects.lib.uidaho.edu/sanborn/thumbs/sanborn-caldwell-1911-010_th.jpg"
sanborn-caldwell-1911-011,caldwell-1911,15,"Sanborn Map of Caldwell, Ada County, Idaho, 1911",Sanborn Map Company,1911,1911,,map page highlighting detailed information about the location's features,Ada,Caldwell,"Caldwell, Idaho",,,Image;StillImage,image/jpg,sanborn-caldwell-1911-011.jpg,sanborn-child,https://objects.lib.uidaho.edu/sanborn/full/sanborn-caldwell-1911-011.jpg,https://objects.lib.uidaho.edu/sanborn/sanborn-caldwell-1911-011.jpg,https://objects.lib.uidaho.edu/sanborn/small/sanborn-caldwell-1911-011_sm.jpg,"https://objects.lib.uidaho.edu/sanborn/thumbs/sanborn-caldwell-1911-011_th.jpg"
