title,creator,date,date is approximate,description,location,county,region,features,flight_line,aerial-type,source,identifier,digitization specifications,rights,format,type,latitude,longitude,digital_collection,cd rom call number,publisher digital,language,date digital,date loaded,contributors,date created,date modified,cdmid,objectid,display_template,filename,object_location,image_small,image_thumb,errors
EZ3370,Washington National Guard,1936,,Black and white vertical photo taken by the Washington National Guard.,"Clearwater County, Idaho; Clearwater National Forest","Clearwater County, Idaho",,Clearwater National Forest,,vertical-photo,"Partial set of prints are owned by the Wallace Ranger District and by the Supervisor's Office of the Idaho Panhandle National Forests, Coeur d'Alene, Idaho.",36EZ3370.tif,Images are scanned at 300 dpi using an HP 4c scanner and are saved on the CD-ROM as compressed TIFF files.,"Materials from the University of Idaho Library's Digital Collections are made available online for research purposes. Permission for reproduction, distribution, public display, performance, or publication must be obtained in writing from the Head of Special Collections & Archives. The University of Idaho Library makes no representation that it is the copyright owner in all of its holdings. It is the responsibility of the user to obtain all necessary rights and clearances for use of materials. For questions, contact the Head of Special Collections & Archives.",image/jpeg,Image;StillImage,46.869255,-114.997683,Idaho Aerial Photograph Collection,CD-ROM F746.P768 1999 (Disk 3),University of Idaho Library,eng,2000; 2001; 2011,2010-04,Dennis Baird,2011-05-05,2011-05-05,1796,aerial1796,image,aerial1796.jpg,https://objects.lib.uidaho.edu/aerial/aerial1796.jpg,https://objects.lib.uidaho.edu/aerial/small/aerial1796_sm.jpg,https://objects.lib.uidaho.edu/aerial/thumbs/aerial1796_th.jpg,
EZ1460,Washington National Guard,1936,,Black and white vertical photo taken by the Washington National Guard.,"Shoshone County, Idaho; Clearwater National Forest","Shoshone County, Idaho",,Clearwater National Forest,,vertical-photo,"Partial set of prints are owned by the Wallace Ranger District and by the Supervisor's Office of the Idaho Panhandle National Forests, Coeur d'Alene, Idaho.",36EZ1460.tif,Images are scanned at 300 dpi using an HP 4c scanner and are saved on the CD-ROM as compressed TIFF files.,"Materials from the University of Idaho Library's Digital Collections are made available online for research purposes. Permission for reproduction, distribution, public display, performance, or publication must be obtained in writing from the Head of Special Collections & Archives. The University of Idaho Library makes no representation that it is the copyright owner in all of its holdings. It is the responsibility of the user to obtain all necessary rights and clearances for use of materials. For questions, contact the Head of Special Collections & Archives.",image/jpeg,Image;StillImage,47.002362,-115.235337,Idaho Aerial Photograph Collection,CD-ROM F746.P768 1999 (Disk 1),University of Idaho Library,eng,2000; 2001; 2011,2010-04,Dennis Baird,2011-05-05,2011-05-05,1797,aerial1797,image,aerial1797.jpg,https://objects.lib.uidaho.edu/aerial/aerial1797.jpg,https://objects.lib.uidaho.edu/aerial/small/aerial1797_sm.jpg,https://objects.lib.uidaho.edu/aerial/thumbs/aerial1797_th.jpg,
EZ3375,Washington National Guard,1936,,Black and white vertical photo taken by the Washington National Guard.,"Clearwater County, Idaho; Clearwater National Forest","Clearwater County, Idaho",Cedars,Clearwater National Forest,,vertical-photo,"Partial set of prints are owned by the Wallace Ranger District and by the Supervisor's Office of the Idaho Panhandle National Forests, Coeur d'Alene, Idaho.",36EZ3375.tif,Images are scanned at 300 dpi using an HP 4c scanner and are saved on the CD-ROM as compressed TIFF files.,"Materials from the University of Idaho Library's Digital Collections are made available online for research purposes. Permission for reproduction, distribution, public display, performance, or publication must be obtained in writing from the Head of Special Collections & Archives. The University of Idaho Library makes no representation that it is the copyright owner in all of its holdings. It is the responsibility of the user to obtain all necessary rights and clearances for use of materials. For questions, contact the Head of Special Collections & Archives.",image/jpeg,Image;StillImage,46.87203,-115.078694,Idaho Aerial Photograph Collection,CD-ROM F746.P768 1999 (Disk 3),University of Idaho Library,eng,2000; 2001; 2011,2010-04,Dennis Baird,2011-05-05,2011-05-05,1798,aerial1798,image,aerial1798.jpg,https://objects.lib.uidaho.edu/aerial/aerial1798.jpg,https://objects.lib.uidaho.edu/aerial/small/aerial1798_sm.jpg,https://objects.lib.uidaho.edu/aerial/thumbs/aerial1798_th.jpg,
EZ3380,Washington National Guard,1936,,Black and white vertical photo taken by the Washington National Guard.,"Clearwater County, Idaho; Clearwater National Forest","Clearwater County, Idaho",,Clearwater National Forest,,vertical-photo,"Partial set of prints are owned by the Wallace Ranger District and by the Supervisor's Office of the Idaho Panhandle National Forests, Coeur d'Alene, Idaho.",36EZ3380.tif,Images are scanned at 300 dpi using an HP 4c scanner and are saved on the CD-ROM as compressed TIFF files.,"Materials from the University of Idaho Library's Digital Collections are made available online for research purposes. Permission for reproduction, distribution, public display, performance, or publication must be obtained in writing from the Head of Special Collections & Archives. The University of Idaho Library makes no representation that it is the copyright owner in all of its holdings. It is the responsibility of the user to obtain all necessary rights and clearances for use of materials. For questions, contact the Head of Special Collections & Archives.",image/jpeg,Image;StillImage,46.869843,-115.161056,Idaho Aerial Photograph Collection,CD-ROM F746.P768 1999 (Disk 3),University of Idaho Library,eng,2000; 2001; 2011,2010-04,Dennis Baird,2011-05-05,2011-05-05,1799,aerial1799,image,aerial1799.jpg,https://objects.lib.uidaho.edu/aerial/aerial1799.jpg,https://objects.lib.uidaho.edu/aerial/small/aerial1799_sm.jpg,https://objects.lib.uidaho.edu/aerial/thumbs/aerial1799_th.jpg,
EZ3385,Washington National Guard,1936,,Black and white vertical photo taken by the Washington National Guard.,"Clearwater County, Idaho; Clearwater National Forest","Clearwater County, Idaho",Indian Henry Ridge Road,Clearwater National Forest,,vertical-photo,"Partial set of prints are owned by the Wallace Ranger District and by the Supervisor's Office of the Idaho Panhandle National Forests, Coeur d'Alene, Idaho.",36EZ3385.tif,Images are scanned at 300 dpi using an HP 4c scanner and are saved on the CD-ROM as compressed TIFF files.,"Materials from the University of Idaho Library's Digital Collections are made available online for research purposes. Permission for reproduction, distribution, public display, performance, or publication must be obtained in writing from the Head of Special Collections & Archives. The University of Idaho Library makes no representation that it is the copyright owner in all of its holdings. It is the responsibility of the user to obtain all necessary rights and clearances for use of materials. For questions, contact the Head of Special Collections & Archives.",image/jpeg,Image;StillImage,46.871273,-115.240021,Idaho Aerial Photograph Collection,CD-ROM F746.P768 1999 (Disk 3),University of Idaho Library,eng,2000; 2001; 2011,2010-04,Dennis Baird,2011-05-05,2011-05-05,1800,aerial1800,image,aerial1800.jpg,https://objects.lib.uidaho.edu/aerial/aerial1800.jpg,https://objects.lib.uidaho.edu/aerial/small/aerial1800_sm.jpg,https://objects.lib.uidaho.edu/aerial/thumbs/aerial1800_th.jpg,
EZ3390,Washington National Guard,1936,,Black and white vertical photo taken by the Washington National Guard.,"Clearwater County, Idaho; Clearwater National Forest","Clearwater County, Idaho",,Clearwater National Forest,,vertical-photo,"Partial set of prints are owned by the Wallace Ranger District and by the Supervisor's Office of the Idaho Panhandle National Forests, Coeur d'Alene, Idaho.",36EZ3390.tif,Images are scanned at 300 dpi using an HP 4c scanner and are saved on the CD-ROM as compressed TIFF files.,"Materials from the University of Idaho Library's Digital Collections are made available online for research purposes. Permission for reproduction, distribution, public display, performance, or publication must be obtained in writing from the Head of Special Collections & Archives. The University of Idaho Library makes no representation that it is the copyright owner in all of its holdings. It is the responsibility of the user to obtain all necessary rights and clearances for use of materials. For questions, contact the Head of Special Collections & Archives.",image/jpeg,Image;StillImage,46.870088,-115.318929,Idaho Aerial Photograph Collection,CD-ROM F746.P768 1999 (Disk 3),University of Idaho Library,eng,2000; 2001; 2011,2010-04,Dennis Baird,2011-05-05,2011-05-05,1801,aerial1801,image,aerial1801.jpg,https://objects.lib.uidaho.edu/aerial/aerial1801.jpg,https://objects.lib.uidaho.edu/aerial/small/aerial1801_sm.jpg,https://objects.lib.uidaho.edu/aerial/thumbs/aerial1801_th.jpg,
EZ3410,Washington National Guard,1936,,Black and white vertical photo taken by the Washington National Guard.,"Clearwater County, Idaho; Clearwater National Forest","Clearwater County, Idaho",,Clearwater National Forest,,vertical-photo,"Partial set of prints are owned by the Wallace Ranger District and by the Supervisor's Office of the Idaho Panhandle National Forests, Coeur d'Alene, Idaho.",36EZ3410.tif,Images are scanned at 300 dpi using an HP 4c scanner and are saved on the CD-ROM as compressed TIFF files.,"Materials from the University of Idaho Library's Digital Collections are made available online for research purposes. Permission for reproduction, distribution, public display, performance, or publication must be obtained in writing from the Head of Special Collections & Archives. The University of Idaho Library makes no representation that it is the copyright owner in all of its holdings. It is the responsibility of the user to obtain all necessary rights and clearances for use of materials. For questions, contact the Head of Special Collections & Archives.",image/jpeg,Image;StillImage,46.841066,-115.350743,Idaho Aerial Photograph Collection,CD-ROM F746.P768 1999 (Disk 3),University of Idaho Library,eng,2000; 2001; 2011,2010-04,Dennis Baird,2011-05-05,2011-05-05,1802,aerial1802,image,aerial1802.jpg,https://objects.lib.uidaho.edu/aerial/aerial1802.jpg,https://objects.lib.uidaho.edu/aerial/small/aerial1802_sm.jpg,https://objects.lib.uidaho.edu/aerial/thumbs/aerial1802_th.jpg,
EZ3415,Washington National Guard,1936,,Black and white vertical photo taken by the Washington National Guard.,"Clearwater County, Idaho; Clearwater National Forest","Clearwater County, Idaho",,Clearwater National Forest,,vertical-photo,"Partial set of prints are owned by the Wallace Ranger District and by the Supervisor's Office of the Idaho Panhandle National Forests, Coeur d'Alene, Idaho.",36EZ3415.tif,Images are scanned at 300 dpi using an HP 4c scanner and are saved on the CD-ROM as compressed TIFF files.,"Materials from the University of Idaho Library's Digital Collections are made available online for research purposes. Permission for reproduction, distribution, public display, performance, or publication must be obtained in writing from the Head of Special Collections & Archives. The University of Idaho Library makes no representation that it is the copyright owner in all of its holdings. It is the responsibility of the user to obtain all necessary rights and clearances for use of materials. For questions, contact the Head of Special Collections & Archives.",image/jpeg,Image;StillImage,46.843952,-115.256314,Idaho Aerial Photograph Collection,CD-ROM F746.P768 1999 (Disk 3),University of Idaho Library,eng,2000; 2001; 2011,2010-04,Dennis Baird,2011-05-05,2011-05-05,1803,aerial1803,image,aerial1803.jpg,https://objects.lib.uidaho.edu/aerial/aerial1803.jpg,https://objects.lib.uidaho.edu/aerial/small/aerial1803_sm.jpg,https://objects.lib.uidaho.edu/aerial/thumbs/aerial1803_th.jpg,
EZ3420,Washington National Guard,1936,,Black and white vertical photo taken by the Washington National Guard.,"Clearwater County, Idaho; Clearwater National Forest","Clearwater County, Idaho",,Clearwater National Forest,,vertical-photo,"Partial set of prints are owned by the Wallace Ranger District and by the Supervisor's Office of the Idaho Panhandle National Forests, Coeur d'Alene, Idaho.",36EZ3420.tif,Images are scanned at 300 dpi using an HP 4c scanner and are saved on the CD-ROM as compressed TIFF files.,"Materials from the University of Idaho Library's Digital Collections are made available online for research purposes. Permission for reproduction, distribution, public display, performance, or publication must be obtained in writing from the Head of Special Collections & Archives. The University of Idaho Library makes no representation that it is the copyright owner in all of its holdings. It is the responsibility of the user to obtain all necessary rights and clearances for use of materials. For questions, contact the Head of Special Collections & Archives.",image/jpeg,Image;StillImage,46.842262,-115.174083,Idaho Aerial Photograph Collection,CD-ROM F746.P768 1999 (Disk 3),University of Idaho Library,eng,2000; 2001; 2011,2010-04,Dennis Baird,2011-05-05,2011-05-05,1804,aerial1804,image,aerial1804.jpg,https://objects.lib.uidaho.edu/aerial/aerial1804.jpg,https://objects.lib.uidaho.edu/aerial/small/aerial1804_sm.jpg,https://objects.lib.uidaho.edu/aerial/thumbs/aerial1804_th.jpg,
EZ3425,Washington National Guard,1936,,Black and white vertical photo taken by the Washington National Guard.,"Clearwater County, Idaho; Clearwater National Forest","Clearwater County, Idaho",,Clearwater National Forest,,vertical-photo,"Partial set of prints are owned by the Wallace Ranger District and by the Supervisor's Office of the Idaho Panhandle National Forests, Coeur d'Alene, Idaho.",36EZ3425.tif,Images are scanned at 300 dpi using an HP 4c scanner and are saved on the CD-ROM as compressed TIFF files.,"Materials from the University of Idaho Library's Digital Collections are made available online for research purposes. Permission for reproduction, distribution, public display, performance, or publication must be obtained in writing from the Head of Special Collections & Archives. The University of Idaho Library makes no representation that it is the copyright owner in all of its holdings. It is the responsibility of the user to obtain all necessary rights and clearances for use of materials. For questions, contact the Head of Special Collections & Archives.",image/jpeg,Image;StillImage,46.844404,-115.078969,Idaho Aerial Photograph Collection,CD-ROM F746.P768 1999 (Disk 3),University of Idaho Library,eng,2000; 2001; 2011,2010-04,Dennis Baird,2011-05-05,2011-05-05,1805,aerial1805,image,aerial1805.jpg,https://objects.lib.uidaho.edu/aerial/aerial1805.jpg,https://objects.lib.uidaho.edu/aerial/small/aerial1805_sm.jpg,https://objects.lib.uidaho.edu/aerial/thumbs/aerial1805_th.jpg,
EZ3435,Washington National Guard,1936,,Black and white vertical photo taken by the Washington National Guard.,"Mineral County, Montana; Clearwater National Forest","Mineral County, Montana",,Clearwater National Forest,,vertical-photo,"Partial set of prints are owned by the Wallace Ranger District and by the Supervisor's Office of the Idaho Panhandle National Forests, Coeur d'Alene, Idaho.",36EZ3435.tif,Images are scanned at 300 dpi using an HP 4c scanner and are saved on the CD-ROM as compressed TIFF files.,"Materials from the University of Idaho Library's Digital Collections are made available online for research purposes. Permission for reproduction, distribution, public display, performance, or publication must be obtained in writing from the Head of Special Collections & Archives. The University of Idaho Library makes no representation that it is the copyright owner in all of its holdings. It is the responsibility of the user to obtain all necessary rights and clearances for use of materials. For questions, contact the Head of Special Collections & Archives.",image/jpeg,Image;StillImage,46.842255,-114.909711,Idaho Aerial Photograph Collection,CD-ROM F746.P768 1999 (Disk 3),University of Idaho Library,eng,2000; 2001; 2011,2010-04,Dennis Baird,2011-05-05,2011-05-05,1806,aerial1806,image,aerial1806.jpg,https://objects.lib.uidaho.edu/aerial/aerial1806.jpg,https://objects.lib.uidaho.edu/aerial/small/aerial1806_sm.jpg,https://objects.lib.uidaho.edu/aerial/thumbs/aerial1806_th.jpg,
EZ2020,Washington National Guard,1936,,Black and white vertical photo taken by the Washington National Guard.,"Mineral County, Montana; Clearwater National Forest","Mineral County, Montana",Hoodoo Pass Road,Clearwater National Forest,,vertical-photo,"Partial set of prints are owned by the Wallace Ranger District and by the Supervisor's Office of the Idaho Panhandle National Forests, Coeur d'Alene, Idaho.",36EZ2020.tif,Images are scanned at 300 dpi using an HP 4c scanner and are saved on the CD-ROM as compressed TIFF files.,"Materials from the University of Idaho Library's Digital Collections are made available online for research purposes. Permission for reproduction, distribution, public display, performance, or publication must be obtained in writing from the Head of Special Collections & Archives. The University of Idaho Library makes no representation that it is the copyright owner in all of its holdings. It is the responsibility of the user to obtain all necessary rights and clearances for use of materials. For questions, contact the Head of Special Collections & Archives.",image/jpeg,Image;StillImage,46.977856,-114.960478,Idaho Aerial Photograph Collection,CD-ROM F746.P768 1999 (Disk 1),University of Idaho Library,eng,2000; 2001; 2011,2010-04,Dennis Baird,2011-05-05,2011-05-05,1807,aerial1807,image,aerial1807.jpg,https://objects.lib.uidaho.edu/aerial/aerial1807.jpg,https://objects.lib.uidaho.edu/aerial/small/aerial1807_sm.jpg,https://objects.lib.uidaho.edu/aerial/thumbs/aerial1807_th.jpg,
EZ3440,Washington National Guard,1936,,Black and white vertical photo taken by the Washington National Guard.,"Mineral County, Montana; Clearwater National Forest","Mineral County, Montana",,Clearwater National Forest,,vertical-photo,"Partial set of prints are owned by the Wallace Ranger District and by the Supervisor's Office of the Idaho Panhandle National Forests, Coeur d'Alene, Idaho.",36EZ3440.tif,Images are scanned at 300 dpi using an HP 4c scanner and are saved on the CD-ROM as compressed TIFF files.,"Materials from the University of Idaho Library's Digital Collections are made available online for research purposes. Permission for reproduction, distribution, public display, performance, or publication must be obtained in writing from the Head of Special Collections & Archives. The University of Idaho Library makes no representation that it is the copyright owner in all of its holdings. It is the responsibility of the user to obtain all necessary rights and clearances for use of materials. For questions, contact the Head of Special Collections & Archives.",image/jpeg,Image;StillImage,46.846476,-114.830443,Idaho Aerial Photograph Collection,CD-ROM F746.P768 1999 (Disk 3),University of Idaho Library,eng,2000; 2001; 2011,2010-04,Dennis Baird,2011-05-05,2011-05-05,1808,aerial1808,image,aerial1808.jpg,https://objects.lib.uidaho.edu/aerial/aerial1808.jpg,https://objects.lib.uidaho.edu/aerial/small/aerial1808_sm.jpg,https://objects.lib.uidaho.edu/aerial/thumbs/aerial1808_th.jpg,
EZ3575,Washington National Guard,1936,,Black and white vertical photo taken by the Washington National Guard.,"Shoshone County, Idaho; Clearwater National Forest","Shoshone County, Idaho",,Clearwater National Forest,,vertical-photo,"Partial set of prints are owned by the Wallace Ranger District and by the Supervisor's Office of the Idaho Panhandle National Forests, Coeur d'Alene, Idaho.",36EZ3575.tif,Images are scanned at 300 dpi using an HP 4c scanner and are saved on the CD-ROM as compressed TIFF files.,"Materials from the University of Idaho Library's Digital Collections are made available online for research purposes. Permission for reproduction, distribution, public display, performance, or publication must be obtained in writing from the Head of Special Collections & Archives. The University of Idaho Library makes no representation that it is the copyright owner in all of its holdings. It is the responsibility of the user to obtain all necessary rights and clearances for use of materials. For questions, contact the Head of Special Collections & Archives.",image/jpeg,Image;StillImage,46.966853,-115.223544,Idaho Aerial Photograph Collection,CD-ROM F746.P768 1999 (Disk 1),University of Idaho Library,eng,2000; 2001; 2011,2010-04,Dennis Baird,2011-05-05,2011-05-05,1809,aerial1809,image,aerial1809.jpg,https://objects.lib.uidaho.edu/aerial/aerial1809.jpg,https://objects.lib.uidaho.edu/aerial/small/aerial1809_sm.jpg,https://objects.lib.uidaho.edu/aerial/thumbs/aerial1809_th.jpg,
EZ3580,Washington National Guard,1936,,Black and white vertical photo taken by the Washington National Guard.,"Shoshone County, Idaho; Clearwater National Forest","Shoshone County, Idaho",California Gulch,Clearwater National Forest,,vertical-photo,"Partial set of prints are owned by the Wallace Ranger District and by the Supervisor's Office of the Idaho Panhandle National Forests, Coeur d'Alene, Idaho.",36EZ3580.tif,Images are scanned at 300 dpi using an HP 4c scanner and are saved on the CD-ROM as compressed TIFF files.,"Materials from the University of Idaho Library's Digital Collections are made available online for research purposes. Permission for reproduction, distribution, public display, performance, or publication must be obtained in writing from the Head of Special Collections & Archives. The University of Idaho Library makes no representation that it is the copyright owner in all of its holdings. It is the responsibility of the user to obtain all necessary rights and clearances for use of materials. For questions, contact the Head of Special Collections & Archives.",image/jpeg,Image;StillImage,46.968531,-115.153184,Idaho Aerial Photograph Collection,CD-ROM F746.P768 1999 (Disk 1),University of Idaho Library,eng,2000; 2001; 2011,2010-04,Dennis Baird,2011-05-05,2011-05-05,1810,aerial1810,image,aerial1810.jpg,https://objects.lib.uidaho.edu/aerial/aerial1810.jpg,https://objects.lib.uidaho.edu/aerial/small/aerial1810_sm.jpg,https://objects.lib.uidaho.edu/aerial/thumbs/aerial1810_th.jpg,
EZ3585,Washington National Guard,1936,,Black and white vertical photo taken by the Washington National Guard.,"Shoshone County, Idaho; Clearwater National Forest","Shoshone County, Idaho",,Clearwater National Forest,,vertical-photo,"Partial set of prints are owned by the Wallace Ranger District and by the Supervisor's Office of the Idaho Panhandle National Forests, Coeur d'Alene, Idaho.",36EZ3585.tif,Images are scanned at 300 dpi using an HP 4c scanner and are saved on the CD-ROM as compressed TIFF files.,"Materials from the University of Idaho Library's Digital Collections are made available online for research purposes. Permission for reproduction, distribution, public display, performance, or publication must be obtained in writing from the Head of Special Collections & Archives. The University of Idaho Library makes no representation that it is the copyright owner in all of its holdings. It is the responsibility of the user to obtain all necessary rights and clearances for use of materials. For questions, contact the Head of Special Collections & Archives.",image/jpeg,Image;StillImage,46.969737,-115.072771,Idaho Aerial Photograph Collection,CD-ROM F746.P768 1999 (Disk 1),University of Idaho Library,eng,2000; 2001; 2011,2010-04,Dennis Baird,2011-05-05,2011-05-05,1811,aerial1811,image,aerial1811.jpg,https://objects.lib.uidaho.edu/aerial/aerial1811.jpg,https://objects.lib.uidaho.edu/aerial/small/aerial1811_sm.jpg,https://objects.lib.uidaho.edu/aerial/thumbs/aerial1811_th.jpg,
EZ3590,Washington National Guard,1936,,Black and white vertical photo taken by the Washington National Guard.,"Shoshone County, Idaho; Clearwater National Forest","Shoshone County, Idaho",Hoodoo Lake and Hidden Lake,Clearwater National Forest,,vertical-photo,"Partial set of prints are owned by the Wallace Ranger District and by the Supervisor's Office of the Idaho Panhandle National Forests, Coeur d'Alene, Idaho.",36EZ3590.tif,Images are scanned at 300 dpi using an HP 4c scanner and are saved on the CD-ROM as compressed TIFF files.,"Materials from the University of Idaho Library's Digital Collections are made available online for research purposes. Permission for reproduction, distribution, public display, performance, or publication must be obtained in writing from the Head of Special Collections & Archives. The University of Idaho Library makes no representation that it is the copyright owner in all of its holdings. It is the responsibility of the user to obtain all necessary rights and clearances for use of materials. For questions, contact the Head of Special Collections & Archives.",image/jpeg,Image;StillImage,46.965741,-114.999477,Idaho Aerial Photograph Collection,CD-ROM F746.P768 1999 (Disk 1),University of Idaho Library,eng,2000; 2001; 2011,2010-04,Dennis Baird,2011-05-05,2011-05-05,1812,aerial1812,image,aerial1812.jpg,https://objects.lib.uidaho.edu/aerial/aerial1812.jpg,https://objects.lib.uidaho.edu/aerial/small/aerial1812_sm.jpg,https://objects.lib.uidaho.edu/aerial/thumbs/aerial1812_th.jpg,
EZ3610,Washington National Guard,1936,,Black and white vertical photo taken by the Washington National Guard.,"Clearwater County, Idaho; Clearwater National Forest","Clearwater County, Idaho",,Clearwater National Forest,,vertical-photo,"Partial set of prints are owned by the Wallace Ranger District and by the Supervisor's Office of the Idaho Panhandle National Forests, Coeur d'Alene, Idaho.",36EZ3610.tif,Images are scanned at 300 dpi using an HP 4c scanner and are saved on the CD-ROM as compressed TIFF files.,"Materials from the University of Idaho Library's Digital Collections are made available online for research purposes. Permission for reproduction, distribution, public display, performance, or publication must be obtained in writing from the Head of Special Collections & Archives. The University of Idaho Library makes no representation that it is the copyright owner in all of its holdings. It is the responsibility of the user to obtain all necessary rights and clearances for use of materials. For questions, contact the Head of Special Collections & Archives.",image/jpeg,Image;StillImage,46.820925,-115.357927,Idaho Aerial Photograph Collection,CD-ROM F746.P768 1999 (Disk 3),University of Idaho Library,eng,2000; 2001; 2011,2010-04,Dennis Baird,2011-05-05,2011-05-05,1813,aerial1813,image,aerial1813.jpg,https://objects.lib.uidaho.edu/aerial/aerial1813.jpg,https://objects.lib.uidaho.edu/aerial/small/aerial1813_sm.jpg,https://objects.lib.uidaho.edu/aerial/thumbs/aerial1813_th.jpg,
EZ3595,Washington National Guard,1936,,Black and white vertical photo taken by the Washington National Guard.,"Mineral County, Montana; Clearwater National Forest","Mineral County, Montana",,Clearwater National Forest,,vertical-photo,"Partial set of prints are owned by the Wallace Ranger District and by the Supervisor's Office of the Idaho Panhandle National Forests, Coeur d'Alene, Idaho.",36EZ3595.tif,Images are scanned at 300 dpi using an HP 4c scanner and are saved on the CD-ROM as compressed TIFF files.,"Materials from the University of Idaho Library's Digital Collections are made available online for research purposes. Permission for reproduction, distribution, public display, performance, or publication must be obtained in writing from the Head of Special Collections & Archives. The University of Idaho Library makes no representation that it is the copyright owner in all of its holdings. It is the responsibility of the user to obtain all necessary rights and clearances for use of materials. For questions, contact the Head of Special Collections & Archives.",image/jpeg,Image;StillImage,46.955902,-114.927124,Idaho Aerial Photograph Collection,CD-ROM F746.P768 1999 (Disk 1),University of Idaho Library,eng,2000; 2001; 2011,2010-04,Dennis Baird,2011-05-05,2011-05-05,1814,aerial1814,image,aerial1814.jpg,https://objects.lib.uidaho.edu/aerial/aerial1814.jpg,https://objects.lib.uidaho.edu/aerial/small/aerial1814_sm.jpg,https://objects.lib.uidaho.edu/aerial/thumbs/aerial1814_th.jpg,
EZ3615,Washington National Guard,1936,,Black and white vertical photo taken by the Washington National Guard.,"Clearwater County, Idaho; Clearwater National Forest","Clearwater County, Idaho",Saddle Lake and Elizabeth Creek,Clearwater National Forest,,vertical-photo,"Partial set of prints are owned by the Wallace Ranger District and by the Supervisor's Office of the Idaho Panhandle National Forests, Coeur d'Alene, Idaho.",36EZ3615.tif,Images are scanned at 300 dpi using an HP 4c scanner and are saved on the CD-ROM as compressed TIFF files.,"Materials from the University of Idaho Library's Digital Collections are made available online for research purposes. Permission for reproduction, distribution, public display, performance, or publication must be obtained in writing from the Head of Special Collections & Archives. The University of Idaho Library makes no representation that it is the copyright owner in all of its holdings. It is the responsibility of the user to obtain all necessary rights and clearances for use of materials. For questions, contact the Head of Special Collections & Archives.",image/jpeg,Image;StillImage,46.817934,-115.276795,Idaho Aerial Photograph Collection,CD-ROM F746.P768 1999 (Disk 3),University of Idaho Library,eng,2000; 2001; 2011,2010-04,Dennis Baird,2011-05-05,2011-05-05,1815,aerial1815,image,aerial1815.jpg,https://objects.lib.uidaho.edu/aerial/aerial1815.jpg,https://objects.lib.uidaho.edu/aerial/small/aerial1815_sm.jpg,https://objects.lib.uidaho.edu/aerial/thumbs/aerial1815_th.jpg,
EZ3620,Washington National Guard,1936,,Black and white vertical photo taken by the Washington National Guard.,"Clearwater County, Idaho; Clearwater National Forest","Clearwater County, Idaho",,Clearwater National Forest,,vertical-photo,"Partial set of prints are owned by the Wallace Ranger District and by the Supervisor's Office of the Idaho Panhandle National Forests, Coeur d'Alene, Idaho.",36EZ3620.tif,Images are scanned at 300 dpi using an HP 4c scanner and are saved on the CD-ROM as compressed TIFF files.,"Materials from the University of Idaho Library's Digital Collections are made available online for research purposes. Permission for reproduction, distribution, public display, performance, or publication must be obtained in writing from the Head of Special Collections & Archives. The University of Idaho Library makes no representation that it is the copyright owner in all of its holdings. It is the responsibility of the user to obtain all necessary rights and clearances for use of materials. For questions, contact the Head of Special Collections & Archives.",image/jpeg,Image;StillImage,46.814761,-115.194573,Idaho Aerial Photograph Collection,CD-ROM F746.P768 1999 (Disk 3),University of Idaho Library,eng,2000; 2001; 2011,2010-04,Dennis Baird,2011-05-05,2011-05-05,1816,aerial1816,image,aerial1816.jpg,https://objects.lib.uidaho.edu/aerial/aerial1816.jpg,https://objects.lib.uidaho.edu/aerial/small/aerial1816_sm.jpg,https://objects.lib.uidaho.edu/aerial/thumbs/aerial1816_th.jpg,
EZ2025,Washington National Guard,1936,,Black and white vertical photo taken by the Washington National Guard.,"Mineral County, Montana; Clearwater National Forest","Mineral County, Montana",,Clearwater National Forest,,vertical-photo,"Partial set of prints are owned by the Wallace Ranger District and by the Supervisor's Office of the Idaho Panhandle National Forests, Coeur d'Alene, Idaho.",36EZ2025.tif,Images are scanned at 300 dpi using an HP 4c scanner and are saved on the CD-ROM as compressed TIFF files.,"Materials from the University of Idaho Library's Digital Collections are made available online for research purposes. Permission for reproduction, distribution, public display, performance, or publication must be obtained in writing from the Head of Special Collections & Archives. The University of Idaho Library makes no representation that it is the copyright owner in all of its holdings. It is the responsibility of the user to obtain all necessary rights and clearances for use of materials. For questions, contact the Head of Special Collections & Archives.",image/jpeg,Image;StillImage,46.984613,-115.033092,Idaho Aerial Photograph Collection,CD-ROM F746.P768 1999 (Disk 1),University of Idaho Library,eng,2000; 2001; 2011,2010-04,Dennis Baird,2011-05-05,2011-05-05,1817,aerial1817,image,aerial1817.jpg,https://objects.lib.uidaho.edu/aerial/aerial1817.jpg,https://objects.lib.uidaho.edu/aerial/small/aerial1817_sm.jpg,https://objects.lib.uidaho.edu/aerial/thumbs/aerial1817_th.jpg,
